timestamp,event_wallclock,event,actor,actor_team,actor_latency_ms,actor_steamid,actor_steam_name,actor_ip,actor_is_bot,target,target_team,target_latency_ms,target_steamid,target_steam_name,target_ip,target_is_bot,source,value,unit,hp_before,hp_after
00:11:15.333,2026-04-07 15:04:54.414,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,15,damage,416,401
00:11:15.333,2026-04-07 15:04:54.414,hit,creep_goodguys_melee,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,11,damage,689,678
00:11:15.866,2026-04-07 15:04:54.947,hit,creep_goodguys_ranged,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,8,damage,681,673
00:11:16.000,2026-04-07 15:04:55.081,hit,creep_goodguys_melee,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,10,damage,674,664
00:11:16.066,2026-04-07 15:04:55.147,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,43,damage,,
00:11:16.066,2026-04-07 15:04:55.147,kill,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,,,,,
00:11:16.133,2026-04-07 15:04:55.214,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,sniper_assassinate,217,damage,664,447
00:11:16.133,2026-04-07 15:04:55.214,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,sniper_assassinate,72,damage,447,375
00:11:16.166,2026-04-07 15:04:55.247,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,14,damage,405,391
00:11:16.166,2026-04-07 15:04:55.247,hit,creep_goodguys_ranged,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,9,damage,375,366
00:11:16.333,2026-04-07 15:04:55.414,hit,creep_goodguys_melee,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,11,damage,367,356
00:11:17.033,2026-04-07 15:04:56.114,hit,creep_goodguys_melee,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,10,damage,359,349
00:11:17.166,2026-04-07 15:04:56.247,hit,creep_goodguys_ranged,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,8,damage,350,342
00:11:17.466,2026-04-07 15:04:56.547,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,59,damage,590,531
00:11:17.500,2026-04-07 15:04:56.581,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,15,damage,396,381
00:11:17.533,2026-04-07 15:04:56.614,kill,badguys_tower1_top,DIRE,,,,,,creep_goodguys_ranged,RADIANT,40,,,,,,,,,
00:11:17.733,2026-04-07 15:04:56.814,hit,creep_goodguys_ranged,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,7,damage,344,337
00:11:17.800,2026-04-07 15:04:56.881,hit,goodguys_siege,RADIANT,40,,,,,badguys_tower1_top,DIRE,,,,,,dota_unknown,54,damage,1685,1631
00:11:18.100,2026-04-07 15:04:57.181,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,tidehunter_anchor_smash,93,damage,532,439
00:11:18.433,2026-04-07 15:04:57.514,kill,creep_goodguys_ranged,RADIANT,40,,,,,creep_badguys_flagbearer,DIRE,,,,,,,,,,
00:11:18.833,2026-04-07 15:04:57.914,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,9,damage,387,378
00:11:18.833,2026-04-07 15:04:57.914,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,70,damage,342,272
00:11:18.933,2026-04-07 15:04:58.014,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,59,damage,441,382
00:11:19.000,2026-04-07 15:04:58.081,hit,creep_badguys_melee,DIRE,,,,,,sniper,RADIANT,40,,,,,dota_unknown,10,damage,868,858
00:11:19.266,2026-04-07 15:04:58.347,kill,creep_badguys_flagbearer,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,,,,,
00:11:20.066,2026-04-07 15:04:59.147,hit,creep_badguys_melee,DIRE,,,,,,sniper,RADIANT,40,,,,,dota_unknown,10,damage,862,852
00:11:20.166,2026-04-07 15:04:59.247,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,10,damage,384,374
00:11:20.333,2026-04-07 15:04:59.414,hit,skywrath_mage,DIRE,,,,,,sniper,RADIANT,40,,,,,dota_unknown,37,damage,853,816
00:11:20.366,2026-04-07 15:04:59.447,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,58,damage,385,327
00:11:20.733,2026-04-07 15:04:59.814,hit,skywrath_mage,DIRE,,,,,,sniper,RADIANT,40,,,,,skywrath_mage_arcane_bolt,106,damage,818,712
00:11:20.800,2026-04-07 15:04:59.881,hit,goodguys_siege,RADIANT,40,,,,,badguys_tower1_top,DIRE,,,,,,dota_unknown,62,damage,1631,1569
00:11:20.900,2026-04-07 15:04:59.981,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,nevermore,RADIANT,40,,,,,drow_ranger_multishot,59,damage,648,589
00:11:20.933,2026-04-07 15:05:00.014,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,40,,,,,drow_ranger_multishot,70,damage,550,480
00:11:20.966,2026-04-07 15:05:00.047,hit,bane,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,dota_unknown,59,damage,157,98
00:11:21.033,2026-04-07 15:05:00.114,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_flagbearer,RADIANT,40,,,,,drow_ranger_multishot,70,damage,550,480
00:11:21.266,2026-04-07 15:05:00.347,kill,creep_badguys_flagbearer,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,,,,,
00:11:21.433,2026-04-07 15:05:00.514,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,40,,,,,drow_ranger_multishot,70,damage,481,411
00:11:21.500,2026-04-07 15:05:00.581,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,3,damage,379,376
00:11:21.533,2026-04-07 15:05:00.614,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_flagbearer,RADIANT,40,,,,,drow_ranger_multishot,70,damage,482,412
00:11:21.633,2026-04-07 15:05:00.714,kill,creep_badguys_ranged,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,,,,,
00:11:21.633,2026-04-07 15:05:00.714,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,nevermore,RADIANT,40,,,,,drow_ranger_multishot,59,damage,591,532
00:11:21.833,2026-04-07 15:05:00.914,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,61,damage,330,269
00:11:21.833,2026-04-07 15:05:00.914,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,lich,RADIANT,40,,,,,drow_ranger_multishot,67,damage,742,675
00:11:21.966,2026-04-07 15:05:01.047,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_flagbearer,RADIANT,40,,,,,drow_ranger_multishot,70,damage,413,343
00:11:21.966,2026-04-07 15:05:01.047,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,40,,,,,drow_ranger_multishot,70,damage,394,324
00:11:22.333,2026-04-07 15:05:01.414,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,lich,RADIANT,40,,,,,drow_ranger_multishot,67,damage,677,610
00:11:22.333,2026-04-07 15:05:01.414,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,nevermore,RADIANT,40,,,,,drow_ranger_multishot,52,damage,534,482
00:11:22.766,2026-04-07 15:05:01.847,hit,bane,DIRE,,,,,,creep_goodguys_ranged,RADIANT,40,,,,,dota_unknown,63,damage,189,126
00:11:22.800,2026-04-07 15:05:01.881,kill,creep_goodguys_melee,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:11:22.833,2026-04-07 15:05:01.914,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,2,damage,382,380
00:11:23.233,2026-04-07 15:05:02.314,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,58,damage,272,214
00:11:23.800,2026-04-07 15:05:02.881,hit,goodguys_siege,RADIANT,40,,,,,badguys_tower1_top,DIRE,,,,,,dota_unknown,66,damage,1569,1503
00:11:23.933,2026-04-07 15:05:03.014,kill,creep_badguys_ranged,DIRE,,,,,,creep_goodguys_ranged,RADIANT,40,,,,,,,,,
00:11:24.166,2026-04-07 15:05:03.247,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,3,damage,386,383
00:11:24.400,2026-04-07 15:05:03.481,hit,nevermore,RADIANT,40,,,,,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,nevermore_shadowraze3,67,damage,552,485
00:11:24.666,2026-04-07 15:05:03.747,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,58,damage,216,158
00:11:24.966,2026-04-07 15:05:04.047,hit,creep_badguys_melee,DIRE,,,,,,nevermore,RADIANT,40,,,,,dota_unknown,12,damage,491,479
00:11:25.033,2026-04-07 15:05:04.114,hit,sniper,RADIANT,40,,,,,creep_badguys_flagbearer,DIRE,,,,,,sniper_shrapnel,36,damage,237,201
00:11:25.033,2026-04-07 15:05:04.114,hit,sniper,RADIANT,40,,,,,creep_badguys_ranged,DIRE,,,,,,sniper_shrapnel,60,damage,300,240
00:11:25.033,2026-04-07 15:05:04.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,533,473
00:11:25.033,2026-04-07 15:05:04.114,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,sniper_shrapnel,44,damage,300,256
00:11:25.033,2026-04-07 15:05:04.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,550,490
00:11:25.166,2026-04-07 15:05:04.247,kill,badguys_tower2_mid,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,,,,,
00:11:25.266,2026-04-07 15:05:04.347,hit,nevermore,RADIANT,40,,,,,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,dota_unknown,45,damage,487,442
00:11:25.366,2026-04-07 15:05:04.447,hit,creep_badguys_flagbearer,DIRE,,,,,,nevermore,RADIANT,40,,,,,dota_unknown,12,damage,480,468
00:11:25.500,2026-04-07 15:05:04.581,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,14,damage,388,374
00:11:25.633,2026-04-07 15:05:04.714,hit,bane,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,dota_unknown,55,damage,550,495
00:11:25.966,2026-04-07 15:05:05.047,hit,creep_badguys_melee,DIRE,,,,,,nevermore,RADIANT,40,,,,,dota_unknown,12,damage,470,458
00:11:26.033,2026-04-07 15:05:05.114,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,sniper_shrapnel,44,damage,260,216
00:11:26.033,2026-04-07 15:05:05.114,hit,sniper,RADIANT,40,,,,,creep_badguys_ranged,DIRE,,,,,,sniper_shrapnel,60,damage,246,186
00:11:26.033,2026-04-07 15:05:05.114,hit,sniper,RADIANT,40,,,,,creep_badguys_flagbearer,DIRE,,,,,,sniper_shrapnel,36,damage,154,118
00:11:26.033,2026-04-07 15:05:05.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,439,379
00:11:26.033,2026-04-07 15:05:05.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,494,434
00:11:26.066,2026-04-07 15:05:05.147,hit,creep_badguys_melee,DIRE,,,,,,nevermore,RADIANT,40,,,,,dota_unknown,13,damage,458,445
00:11:26.133,2026-04-07 15:05:05.214,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,58,damage,161,103
00:11:26.366,2026-04-07 15:05:05.447,hit,creep_badguys_flagbearer,DIRE,,,,,,nevermore,RADIANT,40,,,,,dota_unknown,11,damage,446,435
00:11:26.666,2026-04-07 15:05:05.747,hit,nevermore,RADIANT,40,,,,,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,dota_unknown,46,damage,445,399
00:11:26.800,2026-04-07 15:05:05.881,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,58,damage,220,162
00:11:26.800,2026-04-07 15:05:05.881,kill,creep_goodguys_ranged,RADIANT,40,,,,,creep_badguys_ranged,DIRE,,,,,,,,,,
00:11:26.800,2026-04-07 15:05:05.881,hit,goodguys_siege,RADIANT,40,,,,,badguys_tower1_top,DIRE,,,,,,dota_unknown,59,damage,1503,1444
00:11:26.833,2026-04-07 15:05:05.914,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,14,damage,380,366
00:11:26.833,2026-04-07 15:05:05.914,hit,skywrath_mage,DIRE,,,,,,sniper,RADIANT,40,,,,,skywrath_mage_arcane_bolt,106,damage,734,628
00:11:26.966,2026-04-07 15:05:06.047,hit,bane,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,dota_unknown,59,damage,500,441
00:11:27.033,2026-04-07 15:05:06.114,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,sniper_shrapnel,44,damage,163,119
00:11:27.033,2026-04-07 15:05:06.114,hit,sniper,RADIANT,40,,,,,creep_badguys_ranged,DIRE,,,,,,sniper_shrapnel,60,damage,191,131
00:11:27.033,2026-04-07 15:05:06.114,hit,sniper,RADIANT,40,,,,,creep_badguys_flagbearer,DIRE,,,,,,sniper_shrapnel,36,damage,71,35
00:11:27.033,2026-04-07 15:05:06.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,342,282
00:11:27.033,2026-04-07 15:05:06.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,437,377
00:11:27.066,2026-04-07 15:05:06.147,hit,creep_badguys_melee,DIRE,,,,,,nevermore,RADIANT,40,,,,,dota_unknown,14,damage,437,423
00:11:27.166,2026-04-07 15:05:06.247,kill,creep_goodguys_ranged,RADIANT,40,,,,,creep_badguys_flagbearer,DIRE,,,,,,,,,,
00:11:27.366,2026-04-07 15:05:06.447,hit,creep_badguys_flagbearer,DIRE,,,,,,nevermore,RADIANT,40,,,,,dota_unknown,12,damage,424,412
00:11:27.600,2026-04-07 15:05:06.681,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,58,damage,106,48
00:11:27.700,2026-04-07 15:05:06.781,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,59,damage,122,63
00:11:27.833,2026-04-07 15:05:06.914,hit,skywrath_mage,DIRE,,,,,,sniper,RADIANT,40,,,,,dota_unknown,35,damage,632,597
00:11:28.033,2026-04-07 15:05:07.114,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,sniper_shrapnel,44,damage,64,20
00:11:28.033,2026-04-07 15:05:07.114,hit,sniper,RADIANT,40,,,,,creep_badguys_ranged,DIRE,,,,,,sniper_shrapnel,60,damage,135,75
00:11:28.033,2026-04-07 15:05:07.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,244,184
00:11:28.033,2026-04-07 15:05:07.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,380,320
00:11:28.033,2026-04-07 15:05:07.114,kill,creep_badguys_ranged,DIRE,,,,,,creep_goodguys_flagbearer,RADIANT,40,,,,,,,,,
00:11:28.066,2026-04-07 15:05:07.147,hit,skywrath_mage,DIRE,,,,,,sniper,RADIANT,40,,,,,skywrath_mage_concussive_shot,87,damage,598,511
00:11:28.133,2026-04-07 15:05:07.214,hit,creep_goodguys_flagbearer,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,8,damage,2500,2492
00:11:28.166,2026-04-07 15:05:07.247,hit,neutral_frostbitten_golem,,,,,,,tidehunter,DIRE,,,,,,dota_unknown,15,damage,371,356
00:11:28.366,2026-04-07 15:05:07.447,hit,lich,RADIANT,40,,,,,creep_goodguys_melee,RADIANT,40,,,,,dota_unknown,40,damage,,
00:11:28.366,2026-04-07 15:05:07.447,kill,lich,RADIANT,40,,,,,creep_goodguys_melee,RADIANT,40,,,,,,,,,
00:11:28.500,2026-04-07 15:05:07.581,hit,creep_badguys_ranged,DIRE,,,,,,nevermore,RADIANT,40,,,,,dota_unknown,9,damage,416,407
00:11:28.533,2026-04-07 15:05:07.614,hit,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,dota_unknown,22,damage,,
00:11:28.533,2026-04-07 15:05:07.614,kill,sniper,RADIANT,40,,,,,bane,DIRE,,,,,,,,,,
00:11:28.733,2026-04-07 15:05:07.814,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,5,damage,2492,2487
00:11:28.833,2026-04-07 15:05:07.914,kill,badguys_tower2_mid,DIRE,,,,,,creep_goodguys_flagbearer,RADIANT,40,,,,,,,,,
00:11:28.966,2026-04-07 15:05:08.047,hit,nevermore,RADIANT,40,,,,,creep_badguys_flagbearer,DIRE,,,,,,dota_unknown,56,damage,134,78
00:11:29.000,2026-04-07 15:05:08.081,hit,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,dota_unknown,51,damage,,
00:11:29.000,2026-04-07 15:05:08.081,kill,tidehunter,DIRE,,,,,,neutral_frostbitten_golem,,,,,,,,,,,
00:11:29.033,2026-04-07 15:05:08.114,hit,sniper,RADIANT,40,,,,,creep_badguys_ranged,DIRE,,,,,,sniper_shrapnel,60,damage,77,17
00:11:29.033,2026-04-07 15:05:08.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,112,52
00:11:29.033,2026-04-07 15:05:08.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,320,260
00:11:29.200,2026-04-07 15:05:08.281,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,4,damage,2487,2483
00:11:29.266,2026-04-07 15:05:08.347,kill,creep_goodguys_melee,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:11:29.300,2026-04-07 15:05:08.381,hit,goodguys_siege,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,52,damage,2483,2431
00:11:29.733,2026-04-07 15:05:08.814,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,5,damage,2431,2426
00:11:29.800,2026-04-07 15:05:08.881,hit,goodguys_siege,RADIANT,40,,,,,badguys_tower1_top,DIRE,,,,,,dota_unknown,59,damage,1444,1385
00:11:29.933,2026-04-07 15:05:09.014,hit,skywrath_mage,DIRE,,,,,,creep_badguys_ranged,DIRE,,,,,,dota_unknown,18,damage,,
00:11:29.933,2026-04-07 15:05:09.014,kill,skywrath_mage,DIRE,,,,,,creep_badguys_ranged,DIRE,,,,,,,,,,
00:11:30.033,2026-04-07 15:05:09.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,261,201
00:11:30.200,2026-04-07 15:05:09.281,hit,nevermore,RADIANT,40,,,,,creep_badguys_flagbearer,DIRE,,,,,,dota_unknown,3,damage,,
00:11:30.200,2026-04-07 15:05:09.281,kill,nevermore,RADIANT,40,,,,,creep_badguys_flagbearer,DIRE,,,,,,,,,,
00:11:30.200,2026-04-07 15:05:09.281,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,4,damage,2426,2422
00:11:30.300,2026-04-07 15:05:09.381,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,465,464
00:11:30.466,2026-04-07 15:05:09.547,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_flagbearer,RADIANT,40,,,,,dota_unknown,60,damage,210,150
00:11:30.500,2026-04-07 15:05:09.581,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,464,463
00:11:30.733,2026-04-07 15:05:09.814,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,463,462
00:11:30.733,2026-04-07 15:05:09.814,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,4,damage,2422,2418
00:11:30.933,2026-04-07 15:05:10.014,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,462,461
00:11:31.033,2026-04-07 15:05:10.114,hit,sniper,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,60,damage,130,70
00:11:31.133,2026-04-07 15:05:10.214,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,413,412
00:11:31.166,2026-04-07 15:05:10.247,kill,badguys_tower2_mid,DIRE,,,,,,creep_goodguys_ranged,RADIANT,40,,,,,,,,,
00:11:31.200,2026-04-07 15:05:10.281,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,5,damage,2418,2413
00:11:31.300,2026-04-07 15:05:10.381,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,394,393
00:11:31.500,2026-04-07 15:05:10.581,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,373,372
00:11:31.733,2026-04-07 15:05:10.814,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,372,371
00:11:31.766,2026-04-07 15:05:10.847,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_flagbearer,RADIANT,40,,,,,dota_unknown,60,damage,108,48
00:11:31.800,2026-04-07 15:05:10.881,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,5,damage,2413,2408
00:11:31.866,2026-04-07 15:05:10.947,hit,skywrath_mage,DIRE,,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,5,damage,,
00:11:31.866,2026-04-07 15:05:10.947,kill,skywrath_mage,DIRE,,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:11:31.933,2026-04-07 15:05:11.014,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,371,370
00:11:32.133,2026-04-07 15:05:11.214,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,320,319
00:11:32.300,2026-04-07 15:05:11.381,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,298,297
00:11:32.300,2026-04-07 15:05:11.381,hit,goodguys_siege,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,53,damage,2408,2355
00:11:32.366,2026-04-07 15:05:11.447,hit,lich,RADIANT,40,,,,,creep_goodguys_flagbearer,RADIANT,40,,,,,dota_unknown,2,damage,,
00:11:32.366,2026-04-07 15:05:11.447,kill,lich,RADIANT,40,,,,,creep_goodguys_flagbearer,RADIANT,40,,,,,,,,,
00:11:32.500,2026-04-07 15:05:11.581,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,277,276
00:11:32.566,2026-04-07 15:05:11.647,hit,nevermore,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,61,damage,232,171
00:11:32.733,2026-04-07 15:05:11.814,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,276,275
00:11:32.800,2026-04-07 15:05:11.881,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,5,damage,2355,2350
00:11:32.800,2026-04-07 15:05:11.881,hit,goodguys_siege,RADIANT,40,,,,,badguys_tower1_top,DIRE,,,,,,dota_unknown,64,damage,1385,1321
00:11:32.933,2026-04-07 15:05:12.014,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,275,274
00:11:33.066,2026-04-07 15:05:12.147,heal,sniper,RADIANT,40,,,,,sniper,RADIANT,40,,,,,item_magic_wand,30,health,556,586
00:11:33.133,2026-04-07 15:05:12.214,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,219,218
00:11:33.166,2026-04-07 15:05:12.247,kill,badguys_tower1_top,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,,,,,
00:11:33.300,2026-04-07 15:05:12.381,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,197,196
00:11:33.500,2026-04-07 15:05:12.581,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,179,178
00:11:33.600,2026-04-07 15:05:12.681,kill,badguys_tower2_mid,DIRE,,,,,,creep_goodguys_ranged,RADIANT,40,,,,,,,,,
00:11:33.733,2026-04-07 15:05:12.814,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,178,177
00:11:33.766,2026-04-07 15:05:12.847,hit,nevermore,RADIANT,40,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,62,damage,172,110
00:11:33.800,2026-04-07 15:05:12.881,hit,creep_goodguys_ranged,RADIANT,40,,,,,badguys_tower2_mid,DIRE,,,,,,dota_unknown,5,damage,2350,2345
00:11:33.833,2026-04-07 15:05:12.914,hit,creep_goodguys_melee,RADIANT,40,,,,,badguys_tower1_top,DIRE,,,,,,dota_unknown,9,damage,1321,1312
00:11:33.900,2026-04-07 15:05:12.981,hit,drow_ranger,DIRE,,76561198754834110,phamquanghuy3678445,172.19.66.176,false,creep_goodguys_melee,RADIANT,40,,,,,dota_unknown,61,damage,413,352
00:11:33.933,2026-04-07 15:05:13.014,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,40,,,,,necrolyte_heartstopper_aura,1,damage,177,176
