timestamp,event_wallclock,event,actor,actor_team,actor_latency_ms,actor_steamid,actor_steam_name,actor_ip,actor_is_bot,item,value,unit
00:07:22.966,2026-04-08 15:19:43.790,gold_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,35,gold
00:07:22.966,2026-04-08 15:19:43.790,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,57,xp
00:07:28.666,2026-04-08 15:19:49.490,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:07:29.700,2026-04-08 15:19:50.524,xp_gain,dragon_knight,DIRE,,,,,,,69,xp
00:07:30.666,2026-04-08 15:19:51.490,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:07:30.966,2026-04-08 15:19:51.790,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:07:31.433,2026-04-08 15:19:52.257,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,57,xp
00:07:32.833,2026-04-08 15:19:53.657,gold_gain,crystal_maiden,DIRE,,,,,,,40,gold
00:07:32.833,2026-04-08 15:19:53.657,gold_gain,vengefulspirit,DIRE,,,,,,,40,gold
00:07:32.833,2026-04-08 15:19:53.657,gold_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,40,gold
00:07:32.833,2026-04-08 15:19:53.657,gold_gain,dragon_knight,DIRE,,,,,,,40,gold
00:07:32.833,2026-04-08 15:19:53.657,gold_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,40,gold
00:07:33.900,2026-04-08 15:19:54.724,gold_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,48,gold
00:07:33.900,2026-04-08 15:19:54.724,xp_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,34,xp
00:07:33.900,2026-04-08 15:19:54.724,xp_gain,kunkka,RADIANT,,,,,,,34,xp
